##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE,VEOLIAOST,OUESTTECH,LA ROCHE SUR YON,FE0/0,vetechouest-roche-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE,VEOLIAOST,OUESTTECH,LA ROCHE SUR YON,FE0/3,vetechouest-roche-FE0/3,ORCH=DEPORT --- ROCADE ---,2.2.2.1,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1,VEOLIAOST,OUESTTECH,LA ROCHE SUR YON,A0,vetechouest-roche1-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1,VEOLIAOST,OUESTTECH,LA ROCHE SUR YON,FE0/0,vetechouest-roche1-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-ROCHE1,VEOLIAOST,OUESTTECH,LA ROCHE SUR YON,FE0/3,vetechouest-roche1-FE0/3,ORCH=DEPORT --- ROCADE ---,2.2.2.2,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-SAINTES1.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-SAINTES1,VEOLIAOST,OUESTTECH,DICONCHE,A0,vetechouest-saintes1-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STCAST.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STCAST,VEOLIAOST,OUESTTECH,STEP SAINT CAST,A0,vetechouest-stcast-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N,VEOLIAOST,OUESTTECH,CO ANJOU MAINE,A0,vetechouest-ste-n-A0,ORCH=RESEAU Vers AGR4 ATM4/0/0.669,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N.L:FE0/2,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N,VEOLIAOST,OUESTTECH,CO ANJOU MAINE,FE0/2,vetechouest-ste-n-FE0/2,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-N,VEOLIAOST,OUESTTECH,CO ANJOU MAINE,FE0/3,vetechouest-ste-n-FE0/3,ORCH=DEPORT --- ROCADE ---,10.0.0.1,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-S.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-S,VEOLIAOST,OUESTTECH,CO ANJOU MAINE,A0,vetechouest-ste-s-A0,ORCH=RESEAU,,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-S.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STE-S,VEOLIAOST,OUESTTECH,CO ANJOU MAINE,FE0/3,vetechouest-ste-s-FE0/3,ORCH=DEPORT --- ROCADE ---,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS,VEOLIAOST,OUESTTECH,ST GILDAS DES BOIS,A0,vetechouest-stgildas-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS,VEOLIAOST,OUESTTECH,ST GILDAS DES BOIS,FE0/0,vetechouest-stgildas-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS.L:FE0/1,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STGILDAS,VEOLIAOST,OUESTTECH,ST GILDAS DES BOIS,FE0/1,vetechouest-stgildas-FE0/1,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STJEAN.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STJEAN,VEOLIAOST,OUESTTECH,REDON,A0,vetechouest-stjean-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STJEAN.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STJEAN,VEOLIAOST,OUESTTECH,REDON,FE0/0,vetechouest-stjean-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1,VEOLIAOST,OUESTTECH,ST MALO AGENCE,A0,vetechouest-stmalo1-A0,ORCH=RESEAU Vers REN13 ATM2/0/1.106,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1,VEOLIAOST,OUESTTECH,ST MALO AGENCE,FE0/0,vetechouest-stmalo1-FE0/0,*** LAN CLIENT ***,,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMALO1,VEOLIAOST,OUESTTECH,ST MALO AGENCE,FE0/3,vetechouest-stmalo1-FE0/3,ORCH=DEPORT --- ROCADE ---,10.10.0.1,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMICHEL1.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STMICHEL1,VEOLIAOST,OUESTTECH,MOURADIERE,A0,vetechouest-stmichel1-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE,VEOLIAOST,OUESTTECH,RES HARDIERE,A0,vetechouest-stpere-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE.L:FE0/1,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE,VEOLIAOST,OUESTTECH,RES HARDIERE,FE0/1,vetechouest-stpere-FE0/1,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE1.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE1,VEOLIAOST,OUESTTECH,STEP PONT NE,A0,vetechouest-stpere1-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE1.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPERE1,VEOLIAOST,OUESTTECH,STEP PONT NE,FE0/0,vetechouest-stpere1-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPHILBERT.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPHILBERT,VEOLIAOST,OUESTTECH,STEP ST PHIL,A0,vetechouest-stphilbert-A0,ORCH=RESEAU,,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPHILBERT.L:FE0/1,LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-STPHILBERT,VEOLIAOST,OUESTTECH,STEP ST PHIL,FE0/1,vetechouest-stphilbert-FE0/1,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE-S.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE-S,VEOLIAOST,OUESTTECH,VITRE,A0,vetechouest-vitre-s-A0,ORCH=RESEAU,,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE-S.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE-S,VEOLIAOST,OUESTTECH,VITRE,FE0/3,vetechouest-vitre-s-FE0/3,ORCH=DEPORT --- ROCADE ---,2.2.2.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE,VEOLIAOST,OUESTTECH,VITRE,A0,vetechouest-vitre-A0,ORCH=RESEAU Vers REN1 ATM1/0/1.139,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE.L:FE0/3,LD_LAN,DI:VEOLIAOST.ZI:X.RTONE:VETECHOUEST-VITRE,VEOLIAOST,OUESTTECH,VITRE,FE0/3,vetechouest-vitre-FE0/3,ORCH=DEPORT --- ROCADE ---,2.2.2.1,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VITRE.L:A0,LR,DI:VEOLIAOST.ZI:X.RTONE:VITRE,VEOLIAOST,OST,VITRE AGENCE,A0,vitre-A0,,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAOST.ZI:X.RTONE:VITRE.L:FE0/0,LAN,DI:VEOLIAOST.ZI:X.RTONE:VITRE,VEOLIAOST,OST,VITRE AGENCE,FE0/0,vitre-FE0/0,,,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTONE:VITRE.L:FE0/3,LAN,DI:VEOLIAOST.ZI:X.RTONE:VITRE,VEOLIAOST,OST,VITRE AGENCE,FE0/3,vitre-FE0/3,,10.0.0.1,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE,VEOLIAOST,OST,BOULOIRE,EN1-0,bouloire-EN1-0,,172.17.228.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE.L:EN1-4,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE,VEOLIAOST,OST,BOULOIRE,EN1-4,bouloire-EN1-4,,10.10.10.10,,,,,,,,,Y,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE.L:RPOA0,LR,DI:VEOLIAOST.ZI:X.RTSNMP:BOULOIRE,VEOLIAOST,OST,BOULOIRE,RPOA0,bouloire-RPOA0,,169.254.1.70,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S,VEOLIAOST,OST,MAMERS,ADSL,mamers-s-ADSL,,172.17.58.2,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S,VEOLIAOST,OST,MAMERS,EN1-0,mamers-s-EN1-0,,172.17.58.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:MAMERS-S,VEOLIAOST,OST,MAMERS,EN1-3,mamers-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:MONTJEAN.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:MONTJEAN,VEOLIAOST,OST,MONTJEAN SUR LOIRE,EN1-0,montjean-EN1-0,,172.18.87.1,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:MONTJEAN.L:SI4-0,LR,DI:VEOLIAOST.ZI:X.RTSNMP:MONTJEAN,VEOLIAOST,OST,MONTJEAN SUR LOIRE,SI4-0,montjean-SI4-0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNMUHZP,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S,VEOLIAOST,OST,NORD LOIRE,ADSL,ouest-ancenis-s-ADSL,,172.16.129.9,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S,VEOLIAOST,OST,NORD LOIRE,EN1-0,ouest-ancenis-s-EN1-0,,172.16.129.9,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANCENIS-S,VEOLIAOST,OST,NORD LOIRE,EN1-3,ouest-ancenis-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S,VEOLIAOST,OST,ANTRAIN,ADSL,ouest-antrain-s-ADSL,,172.16.161.4,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S,VEOLIAOST,OST,ANTRAIN,EN1-0,ouest-antrain-s-EN1-0,,172.16.161.4,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-ANTRAIN-S,VEOLIAOST,OST,ANTRAIN,EN1-3,ouest-antrain-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S,VEOLIAOST,OST,BRESSUIRE AGENCE,ADSL,ouest-bressuire-s-ADSL,,172.16.128.11,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S,VEOLIAOST,OST,BRESSUIRE AGENCE,EN1-0,ouest-bressuire-s-EN1-0,,172.16.128.11,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE-S,VEOLIAOST,OST,BRESSUIRE AGENCE,EN1-3,ouest-bressuire-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE1.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE1,VEOLIAOST,OST,RES- MOULIN JACQUET,ADSL,ouest-bressuire1-ADSL,,192.168.1.50,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE1.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRESSUIRE1,VEOLIAOST,OST,RES- MOULIN JACQUET,EN1-0,ouest-bressuire1-EN1-0,,192.168.1.50,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S,VEOLIAOST,OST,RENNES SUD,ADSL,ouest-bruz-s-ADSL,,172.16.160.5,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S,VEOLIAOST,OST,RENNES SUD,EN1-0,ouest-bruz-s-EN1-0,,172.16.160.5,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-BRUZ-S,VEOLIAOST,OST,RENNES SUD,EN1-3,ouest-bruz-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1,VEOLIAOST,OST,CARHAIX,ADSL,ouest-carhaix1-ADSL,,172.16.178.5,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1,VEOLIAOST,OST,CARHAIX,EN1-0,ouest-carhaix1-EN1-0,,172.16.178.5,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX1,VEOLIAOST,OST,CARHAIX,EN1-3,ouest-carhaix1-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX3.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX3,VEOLIAOST,OST,USINE DE STANGER,ADSL,ouest-carhaix3-ADSL,,172.18.14.1,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX3.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CARHAIX3,VEOLIAOST,OST,USINE DE STANGER,EN1-0,ouest-carhaix3-EN1-0,,172.18.14.1,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S,VEOLIAOST,OST,CHATEAULIN,ADSL,ouest-chat-s-ADSL,,172.16.179.5,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S,VEOLIAOST,OST,CHATEAULIN,EN1-0,ouest-chat-s-EN1-0,,172.16.179.5,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT-S,VEOLIAOST,OST,CHATEAULIN,EN1-3,ouest-chat-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT1.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT1,VEOLIAOST,OST,UDEP MONTGAZON,ADSL,ouest-chat1-ADSL,,172.18.20.1,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT1.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAT1,VEOLIAOST,OST,UDEP MONTGAZON,EN1-0,ouest-chat1-EN1-0,,172.18.20.1,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB,VEOLIAOST,OST,CHATEAUBOURG,ADSL,ouest-chatbourgMSB-ADSL,,172.16.164.4,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB,VEOLIAOST,OST,CHATEAUBOURG,EN1-0,ouest-chatbourgMSB-EN1-0,,172.16.164.4,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATBOURGMSB,VEOLIAOST,OST,CHATEAUBOURG,EN1-3,ouest-chatbourgMSB-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATEAUBRIANT-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATEAUBRIANT-S,VEOLIAOST,OST,CHATEAUBRIANT,ADSL,ouest-chateaubriant-s-ADSL,,10.162.14.97,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATEAUBRIANT-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATEAUBRIANT-S,VEOLIAOST,OST,CHATEAUBRIANT,EN1-3,ouest-chateaubriant-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S,VEOLIAOST,OST,CHATEAU GONTIER,ADSL,ouest-chatgont-s-ADSL,,172.16.156.4,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S,VEOLIAOST,OST,CHATEAU GONTIER,EN1-0,ouest-chatgont-s-EN1-0,,172.16.156.4,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHATGONT-S,VEOLIAOST,OST,CHATEAU GONTIER,EN1-3,ouest-chatgont-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAUVIGNY.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAUVIGNY,VEOLIAOST,OST,CHAUVIGNY,ADSL,ouest-chauvigny-ADSL,,10.162.12.65,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAUVIGNY.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHAUVIGNY,VEOLIAOST,OST,CHAUVIGNY,EN1-0,ouest-chauvigny-EN1-0,,10.162.12.65,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S.L:ADSL,LR,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S,VEOLIAOST,OST,SERVICE CHEMILLE,ADSL,ouest-chemille-s-ADSL,,172.16.137.4,,,,,,,,,N,,,,GI ADSL Turbo IP,ZIAT,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S,VEOLIAOST,OST,SERVICE CHEMILLE,EN1-0,ouest-chemille-s-EN1-0,,172.16.137.4,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S.L:EN1-3,LD_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHEMILLE-S,VEOLIAOST,OST,SERVICE CHEMILLE,EN1-3,ouest-chemille-s-EN1-3,,10.0.0.2,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHILLOU.L:EN1-0,LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHILLOU,VEOLIAOST,OST,USINE DES SOURCES,EN1-0,ouest-chillou-EN1-0,,192.168.3.50,,,,,,,,,N,,,,,,
DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHILLOU.L:WAN-EN1-2,LR_LAN,DI:VEOLIAOST.ZI:X.RTSNMP:OUEST-CHILLOU,VEOLIAOST,OST,USINE DES SOURCES,WAN-EN1-2,ouest-chillou-WAN-EN1-2,,169.255.0.2,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
