##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.RTCIS:1042.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1042,DI:ATAC.ZI:X.RTCIS:1042.L:ATM0/0,ATAC,MAG_EST,1042 METZ WOIPPY,8-35,1042-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1043.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1043,DI:ATAC.ZI:X.RTCIS:1043.L:ATM0/0,ATAC,MAG_EST,1043 ST LOUIS,8-35,1043-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1044.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1044,DI:ATAC.ZI:X.RTCIS:1044.L:ATM0/0,ATAC,MAG_EST,1044 SCHILTIGHEIM,8-35,1044-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1045.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1045,DI:ATAC.ZI:X.RTCIS:1045.L:ATM0/0,ATAC,MAG_EST,1045 STR ROBERTSAU,8-35,1045-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1046.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1046,DI:ATAC.ZI:X.RTCIS:1046.L:ATM0/0,ATAC,MAG_EST,1046 MERLEBACH,8-35,1046-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1051.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1051,DI:ATAC.ZI:X.RTCIS:1051.L:ATM0/0,ATAC,MAG_SUD,1051 TOURNEFEUILLE,8-35,1051-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1053.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1053,DI:ATAC.ZI:X.RTCIS:1053.L:ATM0/0,ATAC,MAG_SUD,1053 BLANQUEFORT,8-35,1053-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1054.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1054,DI:ATAC.ZI:X.RTCIS:1054.L:ATM0/0,ATAC,MAG_SUD,1054 CHAMALIERES,8-35,1054-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1056.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1056,DI:ATAC.ZI:X.RTCIS:1056.L:ATM0/0,ATAC,MAG_OUEST,1056 ST PIERRE DCORP,8-35,1056-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1057.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1057,DI:ATAC.ZI:X.RTCIS:1057.L:ATM0/0,ATAC,MAG_SUD,1057 BDX COUNORD,8-35,1057-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1059.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1059,DI:ATAC.ZI:X.RTCIS:1059.L:ATM0/0,ATAC,MAG_SUD,1059 BOURGES,8-35,1059-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1060.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1060,DI:ATAC.ZI:X.RTCIS:1060.L:ATM0/0,ATAC,MAG_NORD,1060 LOUVRES,8-35,1060-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1061.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1061,DI:ATAC.ZI:X.RTCIS:1061.L:ATM0/0,ATAC,MAG_OUEST,1061 BAGNEUX TURIN,8-35,1061-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1062.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1062,DI:ATAC.ZI:X.RTCIS:1062.L:ATM0/0,ATAC,MAG_SUD,1062 CEBAZAT,8-35,1062-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1063.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1063,DI:ATAC.ZI:X.RTCIS:1063.L:ATM0/0,ATAC,MAG_SUD,1063 ROANNE,8-35,1063-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1064.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1064,DI:ATAC.ZI:X.RTCIS:1064.L:ATM0/0,ATAC,MAG_SUD,1064 MARINGUES,8-35,1064-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1065.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1065,DI:ATAC.ZI:X.RTCIS:1065.L:ATM0/0,ATAC,MAG_SUD,1065 GANNAT,8-35,1065-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1066.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1066,DI:ATAC.ZI:X.RTCIS:1066.L:ATM0/0,ATAC,MAG_SUD,1066 LA BOURBOULE,8-35,1066-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1067.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1067,DI:ATAC.ZI:X.RTCIS:1067.L:ATM0/0,ATAC,MAG_OUEST,1067 TOURS SANITAS,8-35,1067-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1069.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1069,DI:ATAC.ZI:X.RTCIS:1069.L:ATM0/0,ATAC,MAG_OUEST,1069 PARIS BATIGNOL,8-35,1069-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1070.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1070,DI:ATAC.ZI:X.RTCIS:1070.L:ATM0/0,ATAC,MAG_NORD,1070 VERNEUIL VERGER,8-35,1070-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1071.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1071,DI:ATAC.ZI:X.RTCIS:1071.L:ATM0/0,ATAC,MAG_OUEST,1071 AUNEAU,8-35,1071-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1072.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1072,DI:ATAC.ZI:X.RTCIS:1072.L:ATM0/0,ATAC,MAG_OUEST,1072 ST ARNOULT,8-35,1072-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1076.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1076,DI:ATAC.ZI:X.RTCIS:1076.L:ATM0/0,ATAC,MAG_OUEST,1076 BURES YVETTE,8-35,1076-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1078.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1078,DI:ATAC.ZI:X.RTCIS:1078.L:ATM0/0,ATAC,MAG_SUD,1078 BEAUMONT,8-35,1078-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1079.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1079,DI:ATAC.ZI:X.RTCIS:1079.L:ATM0/0,ATAC,MAG_OUEST,1079 RAMBOUILLET,8-35,1079-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1081.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1081,DI:ATAC.ZI:X.RTCIS:1081.L:ATM0/0,ATAC,MAG_OUEST,1081 ST MAUR,8-35,1081-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1082.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1082,DI:ATAC.ZI:X.RTCIS:1082.L:ATM0/0,ATAC,MAG_SUD,1082 CLERMONT BLATIN,8-35,1082-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1083.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1083,DI:ATAC.ZI:X.RTCIS:1083.L:ATM0/0,ATAC,MAG_OUEST,1083 CRETEIL,8-35,1083-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1084.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1084,DI:ATAC.ZI:X.RTCIS:1084.L:ATM0/0,ATAC,MAG_NORD,1084 ST GERMAIN,8-35,1084-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1085B2.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1085B2,DI:ATAC.ZI:X.RTCIS:1085B2.L:ATM0/0,ATAC,MAG_SUD,1085 BRIVE2,8-35,1085B2-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1086.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1086,DI:ATAC.ZI:X.RTCIS:1086.L:ATM0/0,ATAC,MAG_SUD,1086 BILLOM,8-35,1086-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1087.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1087,DI:ATAC.ZI:X.RTCIS:1087.L:ATM0/0,ATAC,MAG_OUEST,1087 PARIS AVRON,8-35,1087-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1088.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1088,DI:ATAC.ZI:X.RTCIS:1088.L:ATM0/0,ATAC,MAG_OUEST,1088 PARIS TOLBIAC,8-35,1088-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1089.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1089,DI:ATAC.ZI:X.RTCIS:1089.L:ATM0/0,ATAC,MAG_SUD,1089 CLERMONT CHANL,8-35,1089-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1091.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1091,DI:ATAC.ZI:X.RTCIS:1091.L:ATM0/0,ATAC,MAG_OUEST,1091 CHARENTON,8-35,1091-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1093.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1093,DI:ATAC.ZI:X.RTCIS:1093.L:ATM0/0,ATAC,MAG_OUEST,1093 MARCOUSSIS,8-35,1093-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1095.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1095,DI:ATAC.ZI:X.RTCIS:1095.L:ATM0/0,ATAC,MAG_OUEST,1095 LE PERRAY,8-35,1095-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1096.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1096,DI:ATAC.ZI:X.RTCIS:1096.L:ATM0/0,ATAC,MAG_OUEST,1096 LA QUEUE LEZ,8-35,1096-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1097.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1097,DI:ATAC.ZI:X.RTCIS:1097.L:ATM0/0,ATAC,MAG_OUEST,1097 ANET,8-35,1097-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1098.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1098,DI:ATAC.ZI:X.RTCIS:1098.L:ATM0/0,ATAC,MAG_OUEST,1098 ORGERUS,8-35,1098-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1101.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1101,DI:ATAC.ZI:X.RTCIS:1101.L:ATM0/0,ATAC,MAG_OUEST,1101 PARIS DAUMESNIL,8-35,1101-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1102.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1102,DI:ATAC.ZI:X.RTCIS:1102.L:ATM0/0,ATAC,MAG_OUEST,1102 PARIS ALESIA,8-35,1102-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1105.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1105,DI:ATAC.ZI:X.RTCIS:1105.L:ATM0/0,ATAC,MAG_OUEST,1105 PARIS VOLTAIRE,8-35,1105-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1106.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1106,DI:ATAC.ZI:X.RTCIS:1106.L:ATM0/0,ATAC,MAG_OUEST,1106 PARIS REUILLY,8-35,1106-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1107.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1107,DI:ATAC.ZI:X.RTCIS:1107.L:ATM0/0,ATAC,MAG_OUEST,1107 PARIS BRUNE,8-35,1107-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1110.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1110,DI:ATAC.ZI:X.RTCIS:1110.L:ATM0/0,ATAC,MAG_OUEST,1110 ARPAJON,8-35,1110-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1112.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1112,DI:ATAC.ZI:X.RTCIS:1112.L:ATM0/0,ATAC,MAG_SUD,1112 BESSE EN CHANDE,8-35,1112-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1114.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1114,DI:ATAC.ZI:X.RTCIS:1114.L:ATM0/0,ATAC,MAG_SUD,1114 BOEN,8-35,1114-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1116.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1116,DI:ATAC.ZI:X.RTCIS:1116.L:ATM0/0,ATAC,MAG_OUEST,1116 SCEAUX CHARAIRE,8-35,1116-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1119.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1119,DI:ATAC.ZI:X.RTCIS:1119.L:ATM0/0,ATAC,MAG_OUEST,1119 LHAY LES ROSES,8-35,1119-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1122.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1122,DI:ATAC.ZI:X.RTCIS:1122.L:ATM0/0,ATAC,MAG_NORD,1122 MONTFERMEIL,8-35,1122-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1123.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1123,DI:ATAC.ZI:X.RTCIS:1123.L:ATM0/0,ATAC,MAG_OUEST,1123 MAUREPAS,8-35,1123-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1124.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1124,DI:ATAC.ZI:X.RTCIS:1124.L:ATM0/0,ATAC,MAG_SUD,1124 TALENCE GAMBETA,8-35,1124-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1125.L:S0/0.N:16,DLCI_CPE,DI:ATAC.ZI:X.RTCIS:1125,DI:ATAC.ZI:X.RTCIS:1125.L:S0/0,ATAC,MAG_SUD,1125 BDX BENAUGE,16,1125-S0/0-16,,,STAT_CDI,STAT_CDI,256,0,256,0,,512,512,,,EQUANT IPVPN,EVPNMUHZM,
DI:ATAC.ZI:X.RTCIS:1126.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1126,DI:ATAC.ZI:X.RTCIS:1126.L:ATM0/0,ATAC,MAG_SUD,1126 GRADIGNAN LAUR,8-35,1126-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1127.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1127,DI:ATAC.ZI:X.RTCIS:1127.L:ATM0/0,ATAC,MAG_OUEST,1127 ORL BRAYE,8-35,1127-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1128.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1128,DI:ATAC.ZI:X.RTCIS:1128.L:ATM0/0,ATAC,MAG_OUEST,1128 ORL OLIVET,8-35,1128-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1129.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1129,DI:ATAC.ZI:X.RTCIS:1129.L:ATM0/0,ATAC,MAG_OUEST,1129 NAZELLES,8-35,1129-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1130.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1130,DI:ATAC.ZI:X.RTCIS:1130.L:ATM0/0,ATAC,MAG_SUD,1130 BEGLES,8-35,1130-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1131.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1131,DI:ATAC.ZI:X.RTCIS:1131.L:ATM0/0,ATAC,MAG_SUD,1131 MERIGNAC MONDE,8-35,1131-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1132.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1132,DI:ATAC.ZI:X.RTCIS:1132.L:ATM0/0,ATAC,MAG_OUEST,1132 BAGNEUX,8-35,1132-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1134.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1134,DI:ATAC.ZI:X.RTCIS:1134.L:ATM0/0,ATAC,MAG_OUEST,1134 JOUY EN JOSAS,8-35,1134-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1135.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1135,DI:ATAC.ZI:X.RTCIS:1135.L:ATM0/0,ATAC,MAG_OUEST,1135 VITRY SUR SEINE,8-35,1135-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1137.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1137,DI:ATAC.ZI:X.RTCIS:1137.L:ATM0/0,ATAC,MAG_SUD,1137 TALENCE  GALIEN,8-35,1137-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1138.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1138,DI:ATAC.ZI:X.RTCIS:1138.L:ATM0/0,ATAC,MAG_OUEST,1138 TOURS LA GARE,8-35,1138-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1139.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1139,DI:ATAC.ZI:X.RTCIS:1139.L:ATM0/0,ATAC,MAG_OUEST,1139 TOURS ST SYMPH,8-35,1139-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1140.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1140,DI:ATAC.ZI:X.RTCIS:1140.L:ATM0/0,ATAC,MAG_OUEST,1140 TOURS RABELAIS,8-35,1140-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1141.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1141,DI:ATAC.ZI:X.RTCIS:1141.L:ATM0/0,ATAC,MAG_SUD,1141 BDX GRANDPARC,8-35,1141-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1142.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1142,DI:ATAC.ZI:X.RTCIS:1142.L:ATM0/0,ATAC,MAG_OUEST,1142 LA FERTE AUBIN,8-35,1142-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1144.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1144,DI:ATAC.ZI:X.RTCIS:1144.L:ATM0/0,ATAC,MAG_OUEST,1144 PARLY2,8-35,1144-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1145.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1145,DI:ATAC.ZI:X.RTCIS:1145.L:ATM0/0,ATAC,MAG_OUEST,1145 BOULOGNE,8-35,1145-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1146.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1146,DI:ATAC.ZI:X.RTCIS:1146.L:ATM0/0,ATAC,MAG_OUEST,1146 SCEAUX BLAGIS,8-35,1146-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
