##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P22,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P22,cte-lyon-lan1-U2P22,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P23,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P23,cte-lyon-lan1-U2P23,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P24,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P24,cte-lyon-lan1-U2P24,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P25,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P25,cte-lyon-lan1-U2P25,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P26,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P26,cte-lyon-lan1-U2P26,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P27,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P27,cte-lyon-lan1-U2P27,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P28,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P28,cte-lyon-lan1-U2P28,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P29,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P29,cte-lyon-lan1-U2P29,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P30,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P30,cte-lyon-lan1-U2P30,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P31,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P31,cte-lyon-lan1-U2P31,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P32,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P32,cte-lyon-lan1-U2P32,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P33,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P33,cte-lyon-lan1-U2P33,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P34,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P34,cte-lyon-lan1-U2P34,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P35,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P35,cte-lyon-lan1-U2P35,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P36,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P36,cte-lyon-lan1-U2P36,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P37,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P37,cte-lyon-lan1-U2P37,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P38,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P38,cte-lyon-lan1-U2P38,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P39,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P39,cte-lyon-lan1-U2P39,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P40,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P40,cte-lyon-lan1-U2P40,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P41,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P41,cte-lyon-lan1-U2P41,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P8,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P8,cte-lyon-lan1-U2P8,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U2P9,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U2P9,cte-lyon-lan1-U2P9,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P1,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P1,cte-lyon-lan1-U3P1,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P20,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P20,cte-lyon-lan1-U3P20,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P21,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P21,cte-lyon-lan1-U3P21,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P22,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P22,cte-lyon-lan1-U3P22,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P23,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P23,cte-lyon-lan1-U3P23,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P24,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P24,cte-lyon-lan1-U3P24,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P25,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P25,cte-lyon-lan1-U3P25,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P26,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P26,cte-lyon-lan1-U3P26,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P27,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P27,cte-lyon-lan1-U3P27,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P28,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P28,cte-lyon-lan1-U3P28,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P29,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P29,cte-lyon-lan1-U3P29,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P30,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P30,cte-lyon-lan1-U3P30,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P31,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P31,cte-lyon-lan1-U3P31,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P32,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P32,cte-lyon-lan1-U3P32,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P33,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P33,cte-lyon-lan1-U3P33,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P34,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P34,cte-lyon-lan1-U3P34,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P35,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P35,cte-lyon-lan1-U3P35,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P36,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P36,cte-lyon-lan1-U3P36,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P37,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P37,cte-lyon-lan1-U3P37,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P38,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P38,cte-lyon-lan1-U3P38,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P39,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P39,cte-lyon-lan1-U3P39,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P40,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P40,cte-lyon-lan1-U3P40,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P41,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P41,cte-lyon-lan1-U3P41,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P42,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P42,cte-lyon-lan1-U3P42,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P43,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P43,cte-lyon-lan1-U3P43,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P5,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P5,cte-lyon-lan1-U3P5,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1.L:U3P6,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,VEOLIACTE,CTE,LYON 1 SW,U3P6,cte-lyon-lan1-U3P6,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P1,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P1,cte-lyon-lan4-P1,,10.190.96.11,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P20,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P20,cte-lyon-lan4-P20,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P21,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P21,cte-lyon-lan4-P21,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P22,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P22,cte-lyon-lan4-P22,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P23,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P23,cte-lyon-lan4-P23,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P24,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P24,cte-lyon-lan4-P24,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P25,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P25,cte-lyon-lan4-P25,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P26,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P26,cte-lyon-lan4-P26,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P27,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P27,cte-lyon-lan4-P27,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P28,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P28,cte-lyon-lan4-P28,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P29,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P29,cte-lyon-lan4-P29,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P30,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P30,cte-lyon-lan4-P30,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P31,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P31,cte-lyon-lan4-P31,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P32,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P32,cte-lyon-lan4-P32,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P33,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P33,cte-lyon-lan4-P33,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P34,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P34,cte-lyon-lan4-P34,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P35,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P35,cte-lyon-lan4-P35,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P36,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P36,cte-lyon-lan4-P36,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P37,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P37,cte-lyon-lan4-P37,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P38,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P38,cte-lyon-lan4-P38,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P39,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P39,cte-lyon-lan4-P39,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P40,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P40,cte-lyon-lan4-P40,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P42,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P42,cte-lyon-lan4-P42,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P44,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P44,cte-lyon-lan4-P44,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P46,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P46,cte-lyon-lan4-P46,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P47-GBIC-,LD_LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P47(GBIC),cte-lyon-lan4-P47-GBIC-,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P5,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P5,cte-lyon-lan4-P5,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4.L:P6,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,P6,cte-lyon-lan4-P6,,,,,,,,,,,N,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P1,LD_LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P1,cte-lyon6-P1,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P10,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P10,cte-lyon6-P10,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P11,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P11,cte-lyon6-P11,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P12,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P12,cte-lyon6-P12,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P13,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P13,cte-lyon6-P13,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P14,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P14,cte-lyon6-P14,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P15,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P15,cte-lyon6-P15,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P17,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P17,cte-lyon6-P17,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P19,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P19,cte-lyon6-P19,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P20,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P20,cte-lyon6-P20,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P5,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P5,cte-lyon6-P5,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P6,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P6,cte-lyon6-P6,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P7,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P7,cte-lyon6-P7,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P8,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P8,cte-lyon6-P8,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6.L:P9,LAN,DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,VEOLIACTE,CTE,TELEPERFORMANCE LYON,P9,cte-lyon6-P9,,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.RTCIS:LYONHD1.L:FE0/0/0,LD_LAN,DI:VEOLIACTE.ZI:X.RTCIS:LYONHD1,VEOLIACTE,CTE,LYON 1,FE0/0/0,lyonHD1-FE0/0/0,Rocade,,,,,,,,,,Y,,,,,,
DI:VEOLIACTE.ZI:X.RTCIS:LYONHD1.L:FE0/0/1,LD_LAN,DI:VEOLIACTE.ZI:X.RTCIS:LYONHD1,VEOLIACTE,CTE,LYON 1,FE0/0/1,lyonHD1-FE0/0/1,*** Vers Switch  ***,,,,,,,,,,Y,,,,,,
