##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:VEOLIA.ZI:X.RTSNMP:TOULOUSE-VERDIER,RTSNMP,VEOLIA,SDO,TOULOUSE VERDIER,TOULOUSE-VERDIER,toulouse-verdier,10.190.178.8,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.6.3 Rev. 9 (Patch 13) IPSec V. 2.1.1 ,,,0,bintec,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIA.ZI:X.SWCAT:LCASSAGNELAN1,SWCAT,VEOLIA,GIEAU,LACASSAGNE,LCASSAGNELAN1,lcassagnelan1,10.190.97.6,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 20 SE3,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIA.ZI:X.SWCAT:SEVIGNELAN1,SWCAT,VEOLIA,GIEAU,SEVIGNE,SEVIGNELAN1,sevignelan1,10.190.98.3,,,,,FRA,FRANCE,,,CE,,SATIN,catalyst,12.2 20 SE3,,,0,catalyst,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-DELTACOM,SWNORTEL,VEOLIACTE,CTE,DELTACOM,CTE-DELTACOM,cte-deltacom,10.190.95.22,,,,,FRA,FRANCE,,,CE,,SATIN,BayStack,3.6.3.05,,,0,BayStack,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN1,SWNORTEL,VEOLIACTE,CTE,LYON 1 SW,CTE-LYON-LAN1,cte-lyon-lan1,10.190.96.10,,,,,FRA,FRANCE,,,CE,,SATIN,BayStack,3.6.3.05,,,0,BayStack,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON-LAN4,SWNORTEL,VEOLIACTE,CTE,TELEPERF LYON HD 1&2,CTE-LYON-LAN4,cte-lyon-lan4,10.190.96.11,,,,,FRA,FRANCE,,,CE,,SATIN,BayStack,3.6.3.05,,,0,BayStack,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.NORTEL:CTE-LYON6,SWNORTEL,VEOLIACTE,CTE,TELEPERFORMANCE LYON,CTE-LYON6,cte-lyon6,10.190.98.14,,,,,FRA,FRANCE,,,CE,,SATIN,BayStack,5.2.0.009,,,0,BayStack,COMMUTATEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTCIS:LYONHD1,RTCIS,VEOLIACTE,CTE,LYON 1,LYONHD1,lyonHD1,10.190.96.1,,,,,FRA,FRANCE,,,CE,,SATIN,cisco,12.4 15 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTCIS:LYONHD2,RTCIS,VEOLIACTE,CTE,LYON 2,LYONHD2,lyonHD2,10.190.95.1,,,,,FRA,FRANCE,,,CE,,SATIN,cisco,12.4 15 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:AILLANT,RTONE,VEOLIACTE,VETECHCTE,UDEP AILLANT SUR THO,AILLANT,aillant,10.190.210.177,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CHABLIS,RTONE,VEOLIACTE,VETECHCTE,UDEP DE CHABLIS,CHABLIS,chablis,10.190.214.21,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:COMBERTAULT,RTONE,VEOLIACTE,VETECHCTE,UDEP DE MONGE,COMBERTAULT,combertault,10.190.67.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-AMBERT1,RTONE,VEOLIACTE,CTE,SERVICE D&-39-AMBERT,CTE-AMBERT1,cte-ambert1,10.42.107.239,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-ARACHES1,RTONE,VEOLIACTE,CTE,SCE CARROZ ARRACHES,CTE-ARACHES1,cte-araches1,10.190.11.6,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-ARBOUANS,RTONE,VEOLIACTE,VETECHCTE,USINE ARBOUANS,CTE-ARBOUANS,cte-arbouans,10.190.39.4,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BAUME,RTONE,VEOLIACTE,CTE,SERVICE BAUME DAMES,CTE-BAUME,cte-baume,10.190.39.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUNSEURRE,RTONE,VEOLIACTE,CTE,ROUTE DE SEURRE,CTE-BEAUNSEURRE,cte-beaunseurre,10.190.67.2,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BEAUREGARD1,RTONE,VEOLIACTE,CTE,USINE BEAUREGARD,CTE-BEAUREGARD1,cte-beauregard1,10.190.98.7,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-BOURGAGC,RTONE,VEOLIACTE,CTE,AG BOURG ST MAURICE,CTE-BOURGAGC,cte-bourgagc,10.190.191.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-CHAMPASVC,RTONE,VEOLIACTE,CTE,SERVICE CHAMPAGNOLE,CTE-CHAMPASVC,cte-champaSVC,10.190.93.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-CHARLIEUAGC,RTONE,VEOLIACTE,CTE,AGENCE CHARLIEU,CTE-CHARLIEUAGC,cte-charlieuagc,10.190.162.2,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-COURNON,RTONE,VEOLIACTE,CTE,AGENCE AUVERGNE,CTE-COURNON,cte-cournon,10.190.46.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-IRIGNY,RTONE,VEOLIACTE,CTE,SADE-CGTH IRIGNY,CTE-IRIGNY,cte-irigny,10.190.98.11,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LENTILLY,RTONE,VEOLIACTE,CTE,SOCIETE ALBERTAZZI,CTE-LENTILLY,cte-lentilly,10.190.98.8,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LUREAGC,RTONE,VEOLIACTE,CTE,AGENCE LURE,CTE-LUREAGC,cte-lureagc,10.190.39.5,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON,RTONE,VEOLIACTE,CTE,GRAND LYON,CTE-LYON,cte-lyon,10.190.97.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON1,RTONE,VEOLIACTE,CTE,SOGEA,CTE-LYON1,cte-lyon1,10.190.97.5,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON2,RTONE,VEOLIACTE,CTE,DELTACOM,CTE-LYON2,cte-lyon2,10.190.95.16,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT18H,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON3,RTONE,VEOLIACTE,CTE,CITE DE L EAU,CTE-LYON3,cte-lyon3,10.43.212.235,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT18H,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-LYON4,RTONE,VEOLIACTE,CTE,TELEPERFORMANCE LYON,CTE-LYON4,cte-lyon4,10.190.98.16,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MACON,RTONE,VEOLIACTE,VETECHCTE,UDEP SITEAM,CTE-MACON,cte-macon,10.190.58.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MACON2,RTONE,VEOLIACTE,CTE,SMADEC CHAUFFAGE,CTE-MACON2,cte-macon2,10.190.106.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MAICHE,RTONE,VEOLIACTE,CTE,USINE MAICHE,CTE-MAICHE,cte-maiche,10.190.39.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MATHAY,RTONE,VEOLIACTE,CTE,USINE MATHAY,CTE-MATHAY,cte-mathay,10.190.39.2,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYTHET-MSN,RTONE,VEOLIACTE,CTE,AGENCE MEYTHET,CTE-MEYTHET-MSN,cte-meythet-MSN,10.190.11.5,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E16_FT4,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MEYZIEU,RTONE,VEOLIACTE,CTE,ROCHE MEYZIEU,CTE-MEYZIEU,cte-meyzieu,10.190.98.2,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTAGNY,RTONE,VEOLIACTE,CTE,BUREAU MONTAGNY,CTE-MONTAGNY,cte-montagny,10.190.97.11,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU1,RTONE,VEOLIACTE,CTE,AG MONTCEAULESMINES,CTE-MONTCEAU1,cte-montceau1,10.190.58.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-MONTCEAU2,RTONE,VEOLIACTE,CTE,CUCM,CTE-MONTCEAU2,cte-montceau2,10.48.126.54,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-NEVERAGC,RTONE,VEOLIACTE,CTE,AGENCE NEVERS,CTE-NEVERAGC,cte-neveragc,10.190.135.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-NIEVROZ,RTONE,VEOLIACTE,CTE,PONT DE JONS,CTE-NIEVROZ,cte-nievroz,10.190.25.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-POISATSCE,RTONE,VEOLIACTE,CTE,SERVICE POISAT,CTE-POISATSCE,cte-poisatsce,10.190.190.57,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-PORTES,RTONE,VEOLIACTE,CTE,UDEP DU SIARP,CTE-PORTES,cte-portes,10.190.185.7,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-ROMANS,RTONE,VEOLIACTE,CTE,SERVICE ROMANS,CTE-ROMANS,cte-romans,10.190.185.5,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-RUMILLY2,RTONE,VEOLIACTE,CTE,SERVICE RUMILLY,CTE-RUMILLY2,cte-rumilly2,10.190.11.7,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-SAINTEHELENEDULAC,RTONE,VEOLIACTE,CTE,SERVICE MONTMELIAN,CTE-SAINTEHELENEDULAC,cte-SAINTEHELENEDULAC,10.190.188.74,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STCHAMOND,RTONE,VEOLIACTE,CTE,AGENCE ST CHAMOND,CTE-STCHAMOND,cte-stchamond,10.190.162.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STFONS,RTONE,VEOLIACTE,CTE,USINE GEPEIF,CTE-STFONS,cte-stfons,10.190.97.4,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-STPERAY,RTONE,VEOLIACTE,CTE,SERVICE SAINT-PERAY,CTE-STPERAY,cte-stperay,10.190.185.4,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-TARARE3,RTONE,VEOLIACTE,CTE,UDEP DE TARARE,CTE-TARARE3,cte-tarare3,10.190.98.6,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E16_FT4,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCE,RTONE,VEOLIACTE,VETECHCTE,AEP DE MAUBOULE,CTE-VALENCE,cte-valence,10.190.185.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R5E10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VALENCEUDEP-NEW,RTONE,VEOLIACTE,VETECHCTE,UDEP DE VALENCE,CTE-VALENCEUDEP-NEW,cte-valenceUDEP-new,10.112.82.1,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VAULX,RTONE,VEOLIACTE,CTE,SOCIETE CARRION,CTE-VAULX,cte-vaulx,10.190.98.24,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VILLARD,RTONE,VEOLIACTE,CTE,SCE VILLARD DE LANS,CTE-VILLARD,cte-villard,10.190.74.2,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:CTE-VOUJEAUCAGC,RTONE,VEOLIACTE,CTE,AGENCE MONTBELIARD,CTE-VOUJEAUCAGC,cte-voujeaucagc,10.190.39.6,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V3.7R11E20_FT10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:LYONDIRECTIONELLE,RTONE,VEOLIACTE,VETECHCTE,DIRECTION REGIONALE,LYONDIRECTIONELLE,lyonDIRECTIONELLE,10.190.98.10,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT18H,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:MONTCEAU2,RTONE,VEOLIACTE,VETECHCTE,MONTCEAU LES MINES,MONTCEAU2,montceau2,10.190.58.4,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:NEVERS1,RTONE,VEOLIACTE,VETECHCTE,UDEP DE NEVERS,NEVERS1,nevers1,10.190.135.3,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:NUELLES,RTONE,VEOLIACTE,VETECHCTE,UDEP DE L ARBRESLE,NUELLES,nuelles,10.190.98.9,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:REMIGNY,RTONE,VEOLIACTE,VETECHCTE,UP DE REMIGNY,REMIGNY,remigny,10.190.58.5,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:ROMANS1,RTONE,VEOLIACTE,VETECHCTE,UDEP ROMANS,ROMANS1,romans1,10.190.185.8,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.3R4E17_FT3,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTONE:YSSINGEAUX,RTONE,VEOLIACTE,VETECHCTE,STATION VERSILHAC,YSSINGEAUX,yssingeaux,10.190.210.239,,,,,FRA,FRANCE,,,CE,,SATIN,one-access,V4.2R5E2_FT18H,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-AUTUN3,RTSNMP,VEOLIACTE,CTE,USINE AUTUN,CTE-AUTUN3,cte-autun3,10.190.189.121,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.5 Rev. 3 (Patch 7) IPSec ,,,0,bintec,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-BEAUNESEURRE-S3,RTSNMP,VEOLIACTE,CTE,ROUTE DE SEURRE,CTE-BEAUNESEURRE-S3,cte-beauneseurre-s3,10.190.190.37,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8 (Patch 8) IPSec ,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-BOURGAGC-S,RTSNMP,VEOLIACTE,CTE,AG BOURG ST MAURICE,CTE-BOURGAGC-S,cte-bourgagc-s,10.190.190.60,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.5 Rev. 7 (Patch 4) IPSec ,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-CHAMPASVC-S,RTSNMP,VEOLIACTE,CTE,SERVICE CHAMPAGNOLE,CTE-CHAMPASVC-S,cte-champaSVC-s,10.190.190.68,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8  Patch 8  IPSec,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-CHARLIEU1,RTSNMP,VEOLIACTE,CTE,AGENCE CHARLIEU,CTE-CHARLIEU1,cte-charlieu1,10.190.190.53,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8 (Patch 8) IPSec ,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-COURNON-S1,RTSNMP,VEOLIACTE,CTE,AGENCE AUVERGNE,CTE-COURNON-S1,cte-cournon-s1,10.190.190.49,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8 (Patch 8) IPSec ,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-DUNIERES,RTSNMP,VEOLIACTE,CTE,BUREAUX DUNIERES,CTE-DUNIERES,cte-dunieres,10.190.189.71,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8 (Patch 16) IPSec ,,,0,bintec,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-FONTANIL1,RTSNMP,VEOLIACTE,CTE,SDA AQUAPOLE,CTE-FONTANIL1,cte-fontanil1,10.190.74.1,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.6.3 Rev. 9 (Patch 20) IPSec V. 2.1.1 ,,,0,bintec,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:VEOLIACTE.ZI:X.RTSNMP:CTE-LURE1,RTSNMP,VEOLIACTE,CTE,AGENCE LURE,CTE-LURE1,cte-lure1,10.190.190.67,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.4 Rev. 8 (Patch 8) IPSec ,,,0,bintec,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
