##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.SWWIFI:1299AP8.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1299AP8,ATAC,MAG_OUEST,1299 CHATWLAN2,D11R0,1299ap8-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1299AP8.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1299AP8,ATAC,MAG_OUEST,1299 CHATWLAN2,FE0,1299ap8-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP1,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,BVI1,1300ap1-BVI1,,10.48.54.56,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1300AP1,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,D11R0,1300ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP1,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,FE0,1300ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP2,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,BVI1,1300ap2-BVI1,,10.48.54.57,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1300AP2,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,D11R0,1300ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP2,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,FE0,1300ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP3,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,BVI1,1300ap3-BVI1,,10.48.54.58,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1300AP3,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,D11R0,1300ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP3,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,FE0,1300ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP4,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,BVI1,1300ap4-BVI1,,10.48.54.59,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1300AP4,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,D11R0,1300ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1300AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1300AP4,ATAC,MAG_OUEST,1300 MONT MOLIE WLAN,FE0,1300ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP1,ATAC,MAG_SUD,1301 MAR FOUR WLAN,BVI1,1301ap1-BVI1,,10.48.124.16,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1301AP1,ATAC,MAG_SUD,1301 MAR FOUR WLAN,D11R0,1301ap1-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP1,ATAC,MAG_SUD,1301 MAR FOUR WLAN,FE0,1301ap1-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP2,ATAC,MAG_SUD,1301 MAR FOUR WLAN,BVI1,1301ap2-BVI1,,10.48.124.17,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1301AP2,ATAC,MAG_SUD,1301 MAR FOUR WLAN,D11R0,1301ap2-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP2,ATAC,MAG_SUD,1301 MAR FOUR WLAN,FE0,1301ap2-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP3,ATAC,MAG_SUD,1301 MAR FOUR WLAN,BVI1,1301ap3-BVI1,,10.48.124.18,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1301AP3,ATAC,MAG_SUD,1301 MAR FOUR WLAN,D11R0,1301ap3-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP3,ATAC,MAG_SUD,1301 MAR FOUR WLAN,FE0,1301ap3-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP4,ATAC,MAG_SUD,1301 MAR FOUR WLAN,BVI1,1301ap4-BVI1,,10.48.124.19,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1301AP4,ATAC,MAG_SUD,1301 MAR FOUR WLAN,D11R0,1301ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1301AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1301AP4,ATAC,MAG_SUD,1301 MAR FOUR WLAN,FE0,1301ap4-FE0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1302AP1,ATAC,MAG_OUEST,1302 ANTO WLAN1,BVI1,1302ap1-BVI1,,10.48.56.104,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1302AP1,ATAC,MAG_OUEST,1302 ANTO WLAN1,D11R0,1302ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1302AP1,ATAC,MAG_OUEST,1302 ANTO WLAN1,FE0,1302ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1302AP4,ATAC,MAG_OUEST,1302 ANTO WLAN1,BVI1,1302ap4-BVI1,,10.48.56.107,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1302AP4,ATAC,MAG_OUEST,1302 ANTO WLAN1,D11R0,1302ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP4.L:D11R1,RADIO,DI:ATAC.ZI:X.SWWIFI:1302AP4,ATAC,MAG_OUEST,1302 ANTO WLAN1,D11R1,1302ap4-D11R1,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1302AP4,ATAC,MAG_OUEST,1302 ANTO WLAN1,FE0,1302ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302P3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1302P3,ATAC,MAG_OUEST,1302 ANTO WLAN1,BVI1,1302p3-BVI1,,10.48.56.106,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302P3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1302P3,ATAC,MAG_OUEST,1302 ANTO WLAN1,D11R0,1302p3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302P3.L:D11R1,RADIO,DI:ATAC.ZI:X.SWWIFI:1302P3,ATAC,MAG_OUEST,1302 ANTO WLAN1,D11R1,1302p3-D11R1,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1302P3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1302P3,ATAC,MAG_OUEST,1302 ANTO WLAN1,FE0,1302p3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP1,ATAC,MAG_EST,4306 EPINAL WLAN,BVI1,1303ap1-BVI1,,10.43.111.62,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1303AP1,ATAC,MAG_EST,4306 EPINAL WLAN,D11R0,1303ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP1,ATAC,MAG_EST,4306 EPINAL WLAN,FE0,1303ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP2,ATAC,MAG_EST,4306 EPINAL WLAN,BVI1,1303ap2-BVI1,,10.43.111.155,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1303AP2,ATAC,MAG_EST,4306 EPINAL WLAN,D11R0,1303ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP2,ATAC,MAG_EST,4306 EPINAL WLAN,FE0,1303ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP3,ATAC,MAG_EST,4306 EPINAL WLAN,BVI1,1303ap3-BVI1,,10.43.111.221,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1303AP3,ATAC,MAG_EST,4306 EPINAL WLAN,D11R0,1303ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP3,ATAC,MAG_EST,4306 EPINAL WLAN,FE0,1303ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP4,ATAC,MAG_EST,4306 EPINAL WLAN,BVI1,1303ap4-BVI1,,10.43.111.8,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1303AP4,ATAC,MAG_EST,4306 EPINAL WLAN,D11R0,1303ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP4,ATAC,MAG_EST,4306 EPINAL WLAN,FE0,1303ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP5.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP5,ATAC,MAG_EST,4306 EPINAL WLAN,BVI1,1303ap5-BVI1,,10.43.111.9,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP5.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1303AP5,ATAC,MAG_EST,4306 EPINAL WLAN,D11R0,1303ap5-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1303AP5.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1303AP5,ATAC,MAG_EST,4306 EPINAL WLAN,FE0,1303ap5-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP1,ATAC,MAG_SUD,1305 COURNON TOU WLA,BVI1,1305ap1-BVI1,,10.43.186.40,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1305AP1,ATAC,MAG_SUD,1305 COURNON TOU WLA,D11R0,1305ap1-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP1,ATAC,MAG_SUD,1305 COURNON TOU WLA,FE0,1305ap1-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP2,ATAC,MAG_SUD,1305 COURNON TOU WLA,BVI1,1305ap2-BVI1,,10.42.107.196,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1305AP2,ATAC,MAG_SUD,1305 COURNON TOU WLA,D11R0,1305ap2-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP2,ATAC,MAG_SUD,1305 COURNON TOU WLA,FE0,1305ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP3,ATAC,MAG_SUD,1305 COURNON TOU WLA,BVI1,1305ap3-BVI1,,10.42.107.197,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1305AP3,ATAC,MAG_SUD,1305 COURNON TOU WLA,D11R0,1305ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP3,ATAC,MAG_SUD,1305 COURNON TOU WLA,FE0,1305ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP5.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP5,ATAC,MAG_SUD,1305 COURNON TOU WLA,BVI1,1305ap5-BVI1,,10.42.107.61,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP5.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1305AP5,ATAC,MAG_SUD,1305 COURNON TOU WLA,D11R0,1305ap5-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1305AP5.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1305AP5,ATAC,MAG_SUD,1305 COURNON TOU WLA,FE0,1305ap5-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP1,ATAC,MAG_EST,1306 ST DIZIER WLAN,BVI1,1306ap1-BVI1,,10.45.23.28,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1306AP1,ATAC,MAG_EST,1306 ST DIZIER WLAN,D11R0,1306ap1-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP1,ATAC,MAG_EST,1306 ST DIZIER WLAN,FE0,1306ap1-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP2,ATAC,MAG_EST,1306 ST DIZIER WLAN,BVI1,1306ap2-BVI1,,10.45.23.29,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1306AP2,ATAC,MAG_EST,1306 ST DIZIER WLAN,D11R0,1306ap2-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP2,ATAC,MAG_EST,1306 ST DIZIER WLAN,FE0,1306ap2-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP3,ATAC,MAG_EST,1306 ST DIZIER WLAN,BVI1,1306ap3-BVI1,,10.45.23.30,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1306AP3,ATAC,MAG_EST,1306 ST DIZIER WLAN,D11R0,1306ap3-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP3,ATAC,MAG_EST,1306 ST DIZIER WLAN,FE0,1306ap3-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP4,ATAC,MAG_EST,1306 ST DIZIER WLAN,BVI1,1306ap4-BVI1,,10.45.23.31,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1306AP4,ATAC,MAG_EST,1306 ST DIZIER WLAN,D11R0,1306ap4-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1306AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1306AP4,ATAC,MAG_EST,1306 ST DIZIER WLAN,FE0,1306ap4-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1310AP3,ATAC,MAG_NORD,1310 COLLEVIL WLAN,BVI1,1310ap3-BVI1,,10.48.47.138,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1310AP3,ATAC,MAG_NORD,1310 COLLEVIL WLAN,D11R0,1310ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1310AP3,ATAC,MAG_NORD,1310 COLLEVIL WLAN,FE0,1310ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1310AP4,ATAC,MAG_NORD,1310 COLLEVIL WLAN,BVI1,1310ap4-BVI1,,10.48.47.139,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1310AP4,ATAC,MAG_NORD,1310 COLLEVIL WLAN,D11R0,1310ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1310AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1310AP4,ATAC,MAG_NORD,1310 COLLEVIL WLAN,FE0,1310ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP2,ATAC,MAG_NORD,1312 FORM WLAN,BVI1,1312ap2-BVI1,,10.43.249.80,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1312AP2,ATAC,MAG_NORD,1312 FORM WLAN,D11R0,1312ap2-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP2,ATAC,MAG_NORD,1312 FORM WLAN,FE0,1312ap2-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP3,ATAC,MAG_NORD,1312 FORM WLAN,BVI1,1312ap3-BVI1,,10.43.249.122,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1312AP3,ATAC,MAG_NORD,1312 FORM WLAN,D11R0,1312ap3-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP3,ATAC,MAG_NORD,1312 FORM WLAN,FE0,1312ap3-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP4.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP4,ATAC,MAG_NORD,1312 FORM WLAN,BVI1,1312ap4-BVI1,,10.43.249.140,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP4.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1312AP4,ATAC,MAG_NORD,1312 FORM WLAN,D11R0,1312ap4-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP4.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP4,ATAC,MAG_NORD,1312 FORM WLAN,FE0,1312ap4-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP5.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP5,ATAC,MAG_NORD,1312 FORM WLAN,BVI1,1312ap5-BVI1,,10.43.249.162,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP5.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1312AP5,ATAC,MAG_NORD,1312 FORM WLAN,D11R0,1312ap5-D11R0,,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1312AP5.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1312AP5,ATAC,MAG_NORD,1312 FORM WLAN,FE0,1312ap5-FE0,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP1.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP1,ATAC,MAG_EST,1313 CREUTZWALD WLAN,BVI1,1313ap1-BVI1,,10.48.128.80,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP1.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1313AP1,ATAC,MAG_EST,1313 CREUTZWALD WLAN,D11R0,1313ap1-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP1.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP1,ATAC,MAG_EST,1313 CREUTZWALD WLAN,FE0,1313ap1-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP2.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP2,ATAC,MAG_EST,1313 CREUTZWALD WLAN,BVI1,1313ap2-BVI1,,10.48.128.81,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP2.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1313AP2,ATAC,MAG_EST,1313 CREUTZWALD WLAN,D11R0,1313ap2-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP2.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP2,ATAC,MAG_EST,1313 CREUTZWALD WLAN,FE0,1313ap2-FE0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP3.L:BVI1,LV_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP3,ATAC,MAG_EST,1313 CREUTZWALD WLAN,BVI1,1313ap3-BVI1,,10.48.128.82,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP3.L:D11R0,RADIO,DI:ATAC.ZI:X.SWWIFI:1313AP3,ATAC,MAG_EST,1313 CREUTZWALD WLAN,D11R0,1313ap3-D11R0,,,,,,,,,,,Y,,,,,,
DI:ATAC.ZI:X.SWWIFI:1313AP3.L:FE0,LD_LAN,DI:ATAC.ZI:X.SWWIFI:1313AP3,ATAC,MAG_EST,1313 CREUTZWALD WLAN,FE0,1313ap3-FE0,,,,,,,,,,,Y,,,,,,
