##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/1.N:16,VLAN,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y,DI:GIN.ZI:X.RTCIS:G27PACYADIE1Y.L:GE0/1,GIN,DSI,GIN-27-PACY-E01,16,G27PACYADIE1Y-GE0/1-16,,,VL,STAT_CDV,0,0,0,0,,15000,15000,,,,,
DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN01BOURT01,DI:GIN.ZI:X.RTCIS:GIN01BOURT01.L:ATM0,GIN,BINF,GIN-01-BOUR-T01,8-35,gin01bourt01-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD03HD2W9B,BVPN - Corporate 1024,VPO0002,0023001480
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-N.L:S0/0/0,GIN,BINF,GIN-01-ETRE-I01,151,gin01etrei01-n-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S,DI:GIN.ZI:X.RTCIS:GIN01ETREI01-S.L:S0/0/0,GIN,BINF,GIN-01-ETRE-I01,151,gin01etrei01-s-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01UEWMAF,BVPN - Corporate 2048,VPO0016,0022558594
DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHATT01,DI:GIN.ZI:X.RTCIS:GIN02CHATT01.L:ATM0/0,GIN,BINF,GIN-02-CHAT-T01,8-35,gin02chatt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0268PV83,BVPN - Corporate 512,VPO0002,0022658352
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-N.L:ATM0,GIN,BEE,GIN-02-CHAU-E01,8-35,gin02chaue01-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S,DI:GIN.ZI:X.RTCIS:GIN02CHAUE01-S.L:ATM0,GIN,BEE,GIN-02-CHAU-E01,8-35,gin02chaue01-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD01CKBH8E,BVPN - Corporate 1024,VPO0012,0022453404
DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02QUENT01,DI:GIN.ZI:X.RTCIS:GIN02QUENT01.L:ATM0/0,GIN,BINF,GIN-02-QUEN-T01,8-35,gin02quent01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,500,CD028RGWFD,BVPN - Corporate 614,VPO0002,0022667613
DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN02SOIST02,DI:GIN.ZI:X.RTCIS:GIN02SOIST02.L:ATM0/0,GIN,BINF,GIN-02-SOIS-T02,8-35,gin02soist02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RK993,BVPN - Corporate 512,VPO0002,0022667152
DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN03MONTT01,DI:GIN.ZI:X.RTCIS:GIN03MONTT01.L:ATM0/0,GIN,BINF,GIN-03-MONT-T01,8-35,gin03montt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0267WQA6,BVPN - Corporate 512,VPO0002,0022632931
DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN03MONTT31,DI:GIN.ZI:X.RTCIS:GIN03MONTT31.L:ATM0/0,GIN,BEE,GIN-03-MONT-T02,8-35,gin03montt31-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01HXHXF4,BVPN - Corporate 1024,VPO0002,0022484608
DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02,DI:GIN.ZI:X.RTCIS:GIN04DIGNT02.L:ATM0/0,GIN,BINF,GIN-04-DIGN-T02,8-35,gin04dignt02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RM993,BVPN - Corporate 512,VPO0002,0022667156
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-N.L:S0/0/0,GIN,BINF,GIN-04-MANO-I01,151,gin04manoi01-n-S0/0/0-151,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S.L:S0/0/0.N:151,DLCI_CPE,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S,DI:GIN.ZI:X.RTCIS:GIN04MANOI01-S.L:S0/0/0,GIN,BINF,GIN-04-MANO-I01,151,gin04manoi01-s-S0/0/0-151,,,STAT_CDI,STAT_CDI,1024,0,1024,0,,1024,1024,2000,CD01MJWE85,BVPN - Corporate 2048,VPO0016,0022522479
DI:GIN.ZI:X.RTCIS:GIN05GAPXT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN05GAPXT01,DI:GIN.ZI:X.RTCIS:GIN05GAPXT01.L:ATM0/0,GIN,BINF,GIN-05-GAPX-T01,8-35,gin05gapxt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028RRUFF,BVPN - Corporate 512,VPO0002,0022667160
DI:GIN.ZI:X.RTCIS:GIN06LECAT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06LECAT01,DI:GIN.ZI:X.RTCIS:GIN06LECAT01.L:ATM0/0,GIN,BEE,GIN-06-LECA-T01,8-35,gin06lecat01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JAPCB9,BVPN - Corporate 1024,VPO0002,0022484623
DI:GIN.ZI:X.RTCIS:GIN06LECAT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06LECAT02,DI:GIN.ZI:X.RTCIS:GIN06LECAT02.L:ATM0/0,GIN,BINF,GIN-06-LECA-T02,8-35,gin06lecat02-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0268R1E4,BVPN - Corporate 1024,VPO0002,0022658354
DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN,DI:GIN.ZI:X.RTCIS:GIN06NICET01-GIN.L:ATM0/0,GIN,BINF,GIN-06-NICE-T01,8-35,gin06nicet01-gin-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD0268RX8D,BVPN - Corporate 1024,VPO0002,0022658356
DI:GIN.ZI:X.RTCIS:GIN10TROYT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN10TROYT01,DI:GIN.ZI:X.RTCIS:GIN10TROYT01.L:ATM0/0,GIN,BINF,GIN-10-TROY-T01,8-35,gin10troyt01-ATM0/0-8-35,,,V,STAT_CDV,0,0,0,0,SDSL,512,512,500,CD024BUR9B,BVPN - Corporate 512,VPO0002,0022632919
DI:GIN.ZI:X.RTCIS:GIN11CARCT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN11CARCT01,DI:GIN.ZI:X.RTCIS:GIN11CARCT01.L:ATM0/0,GIN,BINF,GIN-11-CARC-T01,8-35,gin11carct01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZHCDA,BVPN - Corporate 512,VPO0002,0022667190
DI:GIN.ZI:X.RTCIS:GIN11NARBT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN11NARBT01,DI:GIN.ZI:X.RTCIS:GIN11NARBT01.L:ATM0/0,GIN,BINF,GIN-11-NARB-T01,8-35,gin11narbt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZJUCC,BVPN - Corporate 512,VPO0002,0022667194
DI:GIN.ZI:X.RTCIS:GIN12RODET01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN12RODET01,DI:GIN.ZI:X.RTCIS:GIN12RODET01.L:ATM0/0,GIN,BINF,GIN-12-RODE-T01,8-35,gin12rodet01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZRCDA,BVPN - Corporate 512,VPO0002,0022667196
DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-N.L:ATM0,GIN,DSI,GIN-13-AIXE-E01,8-35,gin13aixee01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD029FEF97,BVPN - Corporate 4096,VPO0012,0022696716
DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S,DI:GIN.ZI:X.RTCIS:GIN13AIXEE01-S.L:ATM0,GIN,DSI,GIN-13-AIXE-E01,8-35,gin13aixee01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD029FEF97,BVPN - Corporate 4096,VPO0012,0022696716
DI:GIN.ZI:X.RTCIS:GIN13AIXET02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXET02-N,DI:GIN.ZI:X.RTCIS:GIN13AIXET02-N.L:ATM0,GIN,BEE,GIN-13-AIXE-T02,8-35,gin13aixet02-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01HXKLE0,BVPN - Corporate 2252,VPO0012,0022485164
DI:GIN.ZI:X.RTCIS:GIN13AIXET02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXET02-S,DI:GIN.ZI:X.RTCIS:GIN13AIXET02-S.L:ATM0,GIN,BEE,GIN-13-AIXE-T02,8-35,gin13aixet02-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01HXKLE0,BVPN - Corporate 2252,VPO0012,0022485164
DI:GIN.ZI:X.RTCIS:GIN13AIXET03-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13AIXET03-S,DI:GIN.ZI:X.RTCIS:GIN13AIXET03-S.L:ATM0,GIN,BINF,GIN-13-AIXE-T03-R,8-35,gin13aixet03-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,10000,CD024GYU82,BVPN - Corporate 10240,VPO0021,0022632943
DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-N,DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-N.L:ATM0/0/IMA0,GIN,BINF,GIN-13-FOSS-I01,8-35,gin13fossi01-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,6554,6554,6554,6554,SDSL,6554,6554,6000,CD026G95E1,BVPN - Corporate 6144,VPO0012,0022671646
DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-S,DI:GIN.ZI:X.RTCIS:GIN13FOSSI01-S.L:ATM0/0/IMA0,GIN,BINF,GIN-13-FOSS-I01,8-35,gin13fossi01-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,6554,6554,6554,6554,SDSL,6554,6554,6000,CD026G95E1,BVPN - Corporate 6144,VPO0012,0022671646
DI:GIN.ZI:X.RTCIS:GIN13FOSSI05-N.L:GE0/0.N:32,VLAN,DI:GIN.ZI:X.RTCIS:GIN13FOSSI05-N,DI:GIN.ZI:X.RTCIS:GIN13FOSSI05-N.L:GE0/0,GIN,BEE,GIN-13-FOSS-I05,32,gin13fossi05-n-GE0/0-32,,,ZZ,STAT_CDV,20000,20000,20000,20000,,20000,20000,20000,CD011FA7D9,BVPN - Corporate 20480,VPO0006,0022343267
DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-N.L:GE0/0.N:18,VLAN,DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-N,DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-N.L:GE0/0,GIN,BINF,GIN-13-FOSS-I06,18,gin13fossi06-n-GE0/0-18,,,ZZ,STAT_CDV,6000,6000,6000,6000,,6000,6000,6000,CD02BLCTBC,BVPN - Corporate 6144,VPO0014,0022690327
DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-S.L:GE0/0.N:9,VLAN,DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-S,DI:GIN.ZI:X.RTCIS:GIN13FOSSI06-S.L:GE0/0,GIN,BINF,GIN-13-FOSS-I06,9,gin13fossi06-s-GE0/0-9,,,ZZ,STAT_CDV,6000,6000,6000,6000,,6000,6000,6000,CD02BLCTBC,BVPN - Corporate 6144,VPO0014,0022690327
DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-N.L:GE0/0.N:79,VLAN,DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-N,DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-N.L:GE0/0,GIN,BEE,GIN-13-FOSS-I07-R,79,gin13fossi07-n-GE0/0-79,,,ZZ,STAT_CDV,20000,20000,20000,20000,,20000,20000,20000,CD011FAXB6,BVPN - Corporate 20480,VPO0006,0022343303
DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-S.L:GE0/0.N:107,VLAN,DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-S,DI:GIN.ZI:X.RTCIS:GIN13FOSSI07-S.L:GE0/0,GIN,BEE,GIN-13-FOSS-I07,107,gin13fossi07-s-GE0/0-107,,,ZZ,STAT_CDV,20000,20000,20000,20000,,20000,20000,20000,CD011FAXB6,BVPN - Corporate 20480,VPO0006,0022343303
DI:GIN.ZI:X.RTCIS:GIN13MARSE01-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13MARSE01-N,DI:GIN.ZI:X.RTCIS:GIN13MARSE01-N.L:ATM0,GIN,DSI,GIN-13-MARS-E01,8-35,gin13marse01-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD0267Z8CF,BVPN - Corporate 4096,VPO0012,0022674160
DI:GIN.ZI:X.RTCIS:GIN13MARSE01-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13MARSE01-S,DI:GIN.ZI:X.RTCIS:GIN13MARSE01-S.L:ATM0,GIN,DSI,GIN-13-MARS-E01,8-35,gin13marse01-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,4000,CD0267Z8CF,BVPN - Corporate 4096,VPO0012,0022674160
DI:GIN.ZI:X.RTCIS:GIN13MARST01-N.L:GE0/0.N:11,VLAN,DI:GIN.ZI:X.RTCIS:GIN13MARST01-N,DI:GIN.ZI:X.RTCIS:GIN13MARST01-N.L:GE0/0,GIN,BINF,GIN-13-MARS-T01,11,gin13marst01-n-GE0/0-11,,,ZZ,STAT_CDV,6000,6000,6000,6000,,6000,6000,6000,CD01MJ16F6,BVPN - Corporate 6144,VPO0017,0022522480
DI:GIN.ZI:X.RTCIS:GIN13MARST01-S.L:GE0/0.N:21,VLAN,DI:GIN.ZI:X.RTCIS:GIN13MARST01-S,DI:GIN.ZI:X.RTCIS:GIN13MARST01-S.L:GE0/0,GIN,BINF,GIN-13-MARS-T01,21,gin13marst01-s-GE0/0-21,,,ZZ,STAT_CDV,6000,6000,6000,6000,,6000,6000,6000,CD01MJ16F6,BVPN - Corporate 6144,VPO0017,0022522480
DI:GIN.ZI:X.RTCIS:GIN13MARST02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13MARST02-N,DI:GIN.ZI:X.RTCIS:GIN13MARST02-N.L:ATM0,GIN,BINF,GIN-13-MARS-T02-R,8-35,gin13marst02-n-ATM0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD013JT7F2,BVPN - Corporate 1024,VPO0012,0022487001
DI:GIN.ZI:X.RTCIS:GIN13MARST02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN13MARST02-S,DI:GIN.ZI:X.RTCIS:GIN13MARST02-S.L:ATM0,GIN,BINF,GIN-13-MARS-T02-R,8-35,gin13marst02-s-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,1000,CD013JT7F2,BVPN - Corporate 1024,VPO0012,0022487001
DI:GIN.ZI:X.RTCIS:GIN14CAENE02-N.L:GE0/0.N:10,VLAN,DI:GIN.ZI:X.RTCIS:GIN14CAENE02-N,DI:GIN.ZI:X.RTCIS:GIN14CAENE02-N.L:GE0/0,GIN,BEE,GIN-14-CAEN-E02,10,gin14caene02-n-GE0/0-10,,,ZZ,STAT_CDV,10000,10000,10000,10000,,,,,CD01DHH8F7,BVPN - Corporate 1024,VPO0012,0022453405
DI:GIN.ZI:X.RTCIS:GIN14CAENE02-S.L:FE0/0.N:33,VLAN,DI:GIN.ZI:X.RTCIS:GIN14CAENE02-S,DI:GIN.ZI:X.RTCIS:GIN14CAENE02-S.L:FE0/0,GIN,BEE,GIN-14-CAEN-E02,33,gin14caene02-s-FE0/0-33,,,ZZ,STAT_CDV,7200,7200,7200,7200,,,,,CD01DHH8F7,BVPN - Corporate 1024,VPO0012,0022453405
DI:GIN.ZI:X.RTCIS:GIN14CAENT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN14CAENT01,DI:GIN.ZI:X.RTCIS:GIN14CAENT01.L:ATM0/0,GIN,BEE,GIN-14-CAEN-T01,8-35,gin14caent01-ATM0/0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,1000,CD01F0TH94,BVPN - Corporate 1160,VPO0002,0022468748
DI:GIN.ZI:X.RTCIS:GIN14CAENT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN14CAENT02,DI:GIN.ZI:X.RTCIS:GIN14CAENT02.L:ATM0/0,GIN,BINF,GIN-14-CAEN-T02,8-35,gin14caent02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD024K78C7,BVPN - Corporate 512,VPO0002,0022632917
DI:GIN.ZI:X.RTCIS:GIN16ANGOT03.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN16ANGOT03,DI:GIN.ZI:X.RTCIS:GIN16ANGOT03.L:ATM0/0,GIN,BINF,GIN-16-ANGO-T03,8-35,gin16angot03-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD028ZSJD3,BVPN - Corporate 512,VPO0002,0022667198
DI:GIN.ZI:X.RTCIS:GIN16STMIT01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN16STMIT01,DI:GIN.ZI:X.RTCIS:GIN16STMIT01.L:ATM0,GIN,BEE,GIN-16-STMI-T01,8-35,gin16stmit01-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01HXN29E,BVPN - Corporate 512,VPO0002,0022485155
DI:GIN.ZI:X.RTCIS:GIN17LAROT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN17LAROT01,DI:GIN.ZI:X.RTCIS:GIN17LAROT01.L:ATM0/0,GIN,BINF,GIN-17-LARO-T01,8-35,gin17larot01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0268UC96,BVPN - Corporate 512,VPO0002,0022658358
DI:GIN.ZI:X.RTCIS:GIN17SAINT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN17SAINT01,DI:GIN.ZI:X.RTCIS:GIN17SAINT01.L:ATM0/0,GIN,BINF,GIN-17-SAIN-T01,8-35,gin17saint01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0268XV83,BVPN - Corporate 512,VPO0002,0022658359
DI:GIN.ZI:X.RTCIS:GIN18BOURT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN18BOURT02,DI:GIN.ZI:X.RTCIS:GIN18BOURT02.L:ATM0/0,GIN,BINF,GIN-18-BOUR-T02,8-35,gin18bourt02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD024KB5CA,BVPN - Corporate 512,VPO0002,0022632926
DI:GIN.ZI:X.RTCIS:GIN19BRIVT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN19BRIVT01,DI:GIN.ZI:X.RTCIS:GIN19BRIVT01.L:ATM0/0,GIN,BINF,GIN-19-BRIV-T01,8-35,gin19brivt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD024KDRAD,BVPN - Corporate 512,VPO0002,0022632925
DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-N.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-N,DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-N.L:ATM0,GIN,BEE,GIN-21-DIJO-T02,8-35,gin21dijot02-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,2000,CD01VG9FAB,BVPN - Corporate 2218,VPO0012,0022581883
DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-S.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-S,DI:GIN.ZI:X.RTCIS:GIN21DIJOT02-S.L:ATM0,GIN,BEE,GIN-21-DIJO-T02,8-35,gin21dijot02-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD01VG9FAB,BVPN - Corporate 2218,VPO0012,0022581883
DI:GIN.ZI:X.RTCIS:GIN21DIJOT03.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN21DIJOT03,DI:GIN.ZI:X.RTCIS:GIN21DIJOT03.L:ATM0,GIN,BINF,GIN-21-DIJO-T03,8-35,gin21dijot03-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD01ZGFWBA,BVPN - Corporate 512,VPO0002,0022616533
DI:GIN.ZI:X.RTCIS:GIN22BRIET01.L:ATM0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN22BRIET01,DI:GIN.ZI:X.RTCIS:GIN22BRIET01.L:ATM0,GIN,BINF,GIN-22-BRIE-T01,8-35,gin22briet01-ATM0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026928E8,BVPN - Corporate 512,VPO0002,0022658361
DI:GIN.ZI:X.RTCIS:GIN23GUERT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN23GUERT01,DI:GIN.ZI:X.RTCIS:GIN23GUERT01.L:ATM0/0,GIN,BINF,GIN-23-GUER-T01,8-35,gin23guert01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD026972E2,BVPN - Corporate 512,VPO0002,0022658363
DI:GIN.ZI:X.RTCIS:GIN24PERIT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN24PERIT01,DI:GIN.ZI:X.RTCIS:GIN24PERIT01.L:ATM0/0,GIN,BINF,GIN-24-PERI-T01,8-35,gin24perit01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD02698S83,BVPN - Corporate 512,VPO0002,0022658364
DI:GIN.ZI:X.RTCIS:GIN25BESAT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN25BESAT01,DI:GIN.ZI:X.RTCIS:GIN25BESAT01.L:ATM0/0,GIN,BEE,GIN-25-BESA-T01,8-35,gin25besat01-ATM0/0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD01JANNB4,BVPN - Corporate 1024,VPO0002,0022484629
DI:GIN.ZI:X.RTCIS:GIN25BESAT02.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN25BESAT02,DI:GIN.ZI:X.RTCIS:GIN25BESAT02.L:ATM0/0,GIN,BINF,GIN-25-BESA-T02,8-35,gin25besat02-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0269M1E1,BVPN - Corporate 512,VPO0002,0022659752
DI:GIN.ZI:X.RTCIS:GIN25MONTT01.L:ATM0/0.N:8-35,VCL,DI:GIN.ZI:X.RTCIS:GIN25MONTT01,DI:GIN.ZI:X.RTCIS:GIN25MONTT01.L:ATM0/0,GIN,BINF,GIN-25-MONT-T01,8-35,gin25montt01-ATM0/0-8-35,,,ZZ,STAT_CDV,512,512,512,512,SDSL,512,512,500,CD0269Q4E4,BVPN - Corporate 512,VPO0002,0022659753
